"party_name","federal_contribution","riding.name","riding.id","year","total_contributions","total_contributions.over_200","total_contributions.200_or_less","total_contributions.20_or_less","n_contributors","n_contributors.over_200","n_contributors.200_or_less","n_contributors.20_or_less"
"Conservative Party of Canada",FALSE,"Charlottetown",11002,"2008",180000,155000,25000,0,6,3,3,0
"Conservative Party of Canada",FALSE,"Egmont",11003,"2008",3340200,3103200,237000,0,74,52,22,0
"Conservative Party of Canada",FALSE,"Malpeque",11004,"2008",296000,220000,76000,0,15,5,10,0
"Conservative Party of Canada",FALSE,"Cape Breton—Canso",12001,"2008",928850,710250,218600,0,34,11,23,0
"Conservative Party of Canada",FALSE,"Central Nova",12002,"2008",5432500,3274000,2158500,0,250,93,157,0
"Conservative Party of Canada",FALSE,"Dartmouth—Cole Harbour",12003,"2008",269000,60000,209000,0,30,1,29,0
"Conservative Party of Canada",FALSE,"Halifax",12004,"2008",1503500,962000,530500,11000,95,19,46,30
"Conservative Party of Canada",FALSE,"Halifax West",12005,"2008",282500,93000,189500,0,19,3,16,0
"Conservative Party of Canada",FALSE,"Kings—Hants",12006,"2008",257000,90000,167000,0,19,2,17,0
"Conservative Party of Canada",FALSE,"South Shore—St. Margaret's",12009,"2008",938000,480000,458000,0,61,8,53,0
"Conservative Party of Canada",FALSE,"West Nova",12011,"2008",2041350,540500,1461900,38950,360,14,157,189
"Conservative Party of Canada",FALSE,"Acadie—Bathurst",13001,"2008",1114900,80000,87900,0,32,24,8,0
"Conservative Party of Canada",FALSE,"Beauséjour",13002,"2008",851500,591500,260000,0,47,13,34,0
"Conservative Party of Canada",FALSE,"Fredericton",13003,"2008",3267500,2945000,322500,0,87,57,30,0
"Conservative Party of Canada",FALSE,"Madawaska—Restigouche",13005,"2008",1097075,689300,407775,0,113,11,102,0
"Conservative Party of Canada",FALSE,"Miramichi",13006,"2008",588000,5e+05,88000,0,21,10,11,0
"Conservative Party of Canada",FALSE,"Moncton—Riverview—Dieppe",13007,"2008",1725163,1284681,440482,0,78,28,50,0
"Conservative Party of Canada",FALSE,"New Brunswick Southwest",13008,"2008",562790,472789,90000,0,16,8,8,0
"Conservative Party of Canada",FALSE,"Saint John",13009,"2008",2844756,2080387,764369,0,109,41,68,0
"Conservative Party of Canada",FALSE,"Tobique—Mactaquac",13010,"2008",956445,784344,161101,11000,62,13,14,35
"Conservative Party of Canada",FALSE,"Abitibi—Témiscamingue",24001,"2008",27000,27000,0,0,2,2,0,0
"Conservative Party of Canada",FALSE,"Ahuntsic",24002,"2008",3335753,2935753,4e+05,0,91,63,28,0
"Conservative Party of Canada",FALSE,"Argenteuil—Papineau—Mirabel",24004,"2008",626000,610000,15000,1000,12,10,1,1
"Conservative Party of Canada",FALSE,"Beauce",24005,"2008",5684500,3878000,1806500,0,240,72,168,0
"Conservative Party of Canada",FALSE,"Beauharnois—Salaberry",24006,"2008",1179000,1099000,80000,0,26,21,5,0
"Conservative Party of Canada",FALSE,"Beauport—Limoilou",24007,"2008",939000,358500,580500,0,45,7,38,0
"Conservative Party of Canada",FALSE,"Berthier—Maskinongé",24008,"2008",1334500,535000,799500,0,52,8,44,0
"Conservative Party of Canada",FALSE,"Bourassa",24009,"2008",1039000,1019000,20000,0,13,11,2,0
"Conservative Party of Canada",FALSE,"Brome—Missisquoi",24010,"2008",3086000,3001000,85000,0,66,60,6,0
"Conservative Party of Canada",FALSE,"Brossard—La Prairie",24011,"2008",1080096,702244,377852,0,48,15,33,0
"Conservative Party of Canada",FALSE,"Chambly—Borduas",24012,"2008",392500,382500,10000,0,8,7,1,0
"Conservative Party of Canada",FALSE,"Montmorency—Charlevoix—Haute-Côte-Nord",24014,"2008",743500,254000,489500,0,55,3,52,0
"Conservative Party of Canada",FALSE,"Chicoutimi—Le Fjord",24016,"2008",775000,735000,40000,0,18,15,3,0
"Conservative Party of Canada",FALSE,"Compton—Stanstead",24017,"2008",314500,235000,79500,0,16,7,9,0
"Conservative Party of Canada",FALSE,"Drummond",24018,"2008",3812000,2552500,1060000,199500,245,34,86,125
"Conservative Party of Canada",FALSE,"Gaspésie—Îles-de-la-Madeleine",24019,"2008",1710500,1170000,539500,1000,67,21,45,1
"Conservative Party of Canada",FALSE,"Gatineau",24020,"2008",187500,160000,27500,0,7,4,3,0
"Conservative Party of Canada",FALSE,"Honoré-Mercier",24022,"2008",656200,508700,147500,0,20,9,11,0
"Conservative Party of Canada",FALSE,"Hull—Aylmer",24023,"2008",957527,636559,320968,0,52,11,41,0
"Conservative Party of Canada",FALSE,"Jeanne-Le Ber",24024,"2008",589412,548412,41000,0,11,7,4,0
"Conservative Party of Canada",FALSE,"Joliette",24025,"2008",293000,2e+05,88000,5000,14,3,8,3
"Conservative Party of Canada",FALSE,"Jonquière—Alma",24026,"2008",5924600,5811050,113550,0,100,89,11,0
"Conservative Party of Canada",FALSE,"Lac-Saint-Louis",24027,"2008",354680,330000,11500,13180,33,5,2,26
"Conservative Party of Canada",FALSE,"LaSalle—Émard",24029,"2008",1e+05,1e+05,0,0,1,1,0,0
"Conservative Party of Canada",FALSE,"Laurentides—Labelle",24030,"2008",139500,115000,16000,8500,11,3,2,6
"Conservative Party of Canada",FALSE,"Laurier—Sainte-Marie",24031,"2008",3994100,3825100,169000,0,56,41,15,0
"Conservative Party of Canada",FALSE,"Laval",24032,"2008",2609249,2609249,0,0,61,61,0,0
"Conservative Party of Canada",FALSE,"Laval—Les Îles",24033,"2008",2292000,1785000,507000,0,127,41,86,0
"Conservative Party of Canada",FALSE,"Lévis—Bellechasse",24034,"2008",238000,160000,0,78000,89,3,0,86
"Conservative Party of Canada",FALSE,"Longueuil—Pierre-Boucher",24035,"2008",4135800,4086800,49000,0,55,50,5,0
"Conservative Party of Canada",FALSE,"Lotbinière—Chutes-de-la-Chaudière",24036,"2008",151000,110000,41000,0,9,3,6,0
"Conservative Party of Canada",FALSE,"Louis-Hébert",24037,"2008",2959300,1475000,1299300,185000,311,27,159,125
"Conservative Party of Canada",FALSE,"Louis-Saint-Laurent",24038,"2008",320000,3e+05,20000,0,4,3,1,0
"Conservative Party of Canada",FALSE,"Manicouagan",24039,"2008",657000,229500,427500,0,45,5,40,0
"Conservative Party of Canada",FALSE,"Marc-Aurèle-Fortin",24040,"2008",140000,130000,10000,0,4,3,1,0
"Conservative Party of Canada",FALSE,"Haute-Gaspésie—La Mitis—Matane—Matapédia",24041,"2008",227000,180000,47000,0,6,3,3,0
"Conservative Party of Canada",FALSE,"Mégantic—L'Érable",24042,"2008",2083400,798400,1285000,0,154,17,137,0
"Conservative Party of Canada",FALSE,"Montcalm",24043,"2008",378170,278170,1e+05,0,14,9,5,0
"Conservative Party of Canada",FALSE,"Abitibi—Baie-James—Nunavik—Eeyou",24046,"2008",1786000,1650000,135000,1000,78,66,11,1
"Conservative Party of Canada",FALSE,"Papineau",24048,"2008",651510,537620,113890,0,23,7,16,0
"Conservative Party of Canada",FALSE,"Pierrefonds—Dollard",24049,"2008",930000,9e+05,30000,0,18,15,3,0
"Conservative Party of Canada",FALSE,"Pontiac",24050,"2008",10514500,10056000,458500,0,159,118,41,0
"Conservative Party of Canada",FALSE,"Portneuf—Jacques-Cartier",24051,"2008",3295000,1925000,1370000,0,106,37,69,0
"Conservative Party of Canada",FALSE,"Repentigny",24053,"2008",140000,140000,0,0,3,3,0,0
"Conservative Party of Canada",FALSE,"Richmond—Arthabaska",24055,"2008",487500,457500,30000,0,9,7,2,0
"Conservative Party of Canada",FALSE,"Rivière-des-Mille-Îles",24057,"2008",9160000,8895000,265000,0,122,98,24,0
"Conservative Party of Canada",FALSE,"Montmagny—L'Islet—Kamouraska—Rivière-du-Loup",24058,"2008",385019,208486,176533,0,34,6,28,0
"Conservative Party of Canada",FALSE,"Saint-Bruno—Saint-Hubert",24062,"2008",649500,525000,124500,0,22,8,14,0
"Conservative Party of Canada",FALSE,"Saint-Hyacinthe—Bagot",24063,"2008",375000,375000,0,0,5,5,0,0
"Conservative Party of Canada",FALSE,"Saint-Lambert",24065,"2008",180000,40000,140000,0,13,1,12,0
"Conservative Party of Canada",FALSE,"Saint-Laurent—Cartierville",24066,"2008",646000,5e+05,146000,0,26,12,14,0
"Conservative Party of Canada",FALSE,"Saint-Léonard—Saint-Michel",24067,"2008",227500,34400,185100,8000,29,1,20,8
"Conservative Party of Canada",FALSE,"Saint-Maurice—Champlain",24068,"2008",1257500,855000,402500,0,54,21,33,0
"Conservative Party of Canada",FALSE,"Shefford",24069,"2008",134000,1e+05,34000,0,3,1,2,0
"Conservative Party of Canada",FALSE,"Sherbrooke",24070,"2008",7e+05,680000,20000,0,8,7,1,0
"Conservative Party of Canada",FALSE,"Terrebonne—Blainville",24071,"2008",1223500,897500,251000,75000,87,16,16,55
"Conservative Party of Canada",FALSE,"Trois-Rivières",24072,"2008",1252500,367500,885000,0,61,10,51,0
"Conservative Party of Canada",FALSE,"Vaudreuil-Soulanges",24073,"2008",5175000,5155000,20000,0,64,63,1,0
"Conservative Party of Canada",FALSE,"Verchères—Les Patriotes",24074,"2008",97000,95000,2000,0,3,2,1,0
"Conservative Party of Canada",FALSE,"Westmount—Ville-Marie",24075,"2008",3663975,3140000,523975,0,106,57,49,0
"Conservative Party of Canada",FALSE,"Ajax—Pickering",35001,"2008",2489022,2101000,356000,32022,139,38,35,66
"Conservative Party of Canada",FALSE,"Algoma—Manitoulin—Kapuskasing",35002,"2008",284000,132500,151500,0,31,3,28,0
"Conservative Party of Canada",FALSE,"Ancaster—Dundas—Flamborough—Westdale",35003,"2008",4357000,3101000,1256000,0,177,58,119,0
"Conservative Party of Canada",FALSE,"Barrie",35004,"2008",4554850,3905850,649000,0,120,53,67,0
"Conservative Party of Canada",FALSE,"Beaches—East York",35005,"2008",825020,491900,333100,21,42,9,32,1
"Conservative Party of Canada",FALSE,"Bramalea—Gore—Malton",35006,"2008",3455037,3257038,198000,0,89,73,16,0
"Conservative Party of Canada",FALSE,"Brampton—Springdale",35007,"2008",1182500,907500,275000,0,55,23,32,0
"Conservative Party of Canada",FALSE,"Brampton West",35008,"2008",1256106,1066106,190000,0,33,18,15,0
"Conservative Party of Canada",FALSE,"Brant",35009,"2008",1784000,1640000,144000,0,31,20,11,0
"Conservative Party of Canada",FALSE,"Burlington",35010,"2008",1092175,406575,685600,0,68,11,57,0
"Conservative Party of Canada",FALSE,"Cambridge",35011,"2008",1689000,942500,694000,52500,146,23,68,55
"Conservative Party of Canada",FALSE,"Carleton—Mississippi Mills",35012,"2008",1450000,388000,1062000,0,128,9,119,0
"Conservative Party of Canada",FALSE,"Chatham-Kent—Essex",35013,"2008",653196,202500,438460,12236,149,6,51,92
"Conservative Party of Canada",FALSE,"Durham",35014,"2008",1399500,440000,959500,0,123,11,112,0
"Conservative Party of Canada",FALSE,"Davenport",35015,"2008",30000,30000,0,0,1,1,0,0
"Conservative Party of Canada",FALSE,"Don Valley East",35016,"2008",1134283,699083,435200,0,57,16,41,0
"Conservative Party of Canada",FALSE,"Don Valley West",35017,"2008",13440000,10880500,2559500,0,432,196,236,0
"Conservative Party of Canada",FALSE,"Dufferin—Caledon",35018,"2008",1619500,867500,752000,0,105,16,89,0
"Conservative Party of Canada",FALSE,"Eglinton—Lawrence",35019,"2008",7355500,6355000,1000500,0,160,92,68,0
"Conservative Party of Canada",FALSE,"Elgin—Middlesex—London",35020,"2008",2890100,1442500,1447600,0,187,34,153,0
"Conservative Party of Canada",FALSE,"Essex",35021,"2008",3110500,1359500,1751000,0,216,30,186,0
"Conservative Party of Canada",FALSE,"Etobicoke Centre",35022,"2008",5768000,2768000,3e+06,0,276,56,220,0
"Conservative Party of Canada",FALSE,"Etobicoke—Lakeshore",35023,"2008",3188338,2250050,938287,0,153,36,117,0
"Conservative Party of Canada",FALSE,"Etobicoke North",35024,"2008",2117167,2117167,0,0,22,22,0,0
"Conservative Party of Canada",FALSE,"Glengarry—Prescott—Russell",35025,"2008",8905428,5121500,3783928,0,465,116,349,0
"Conservative Party of Canada",FALSE,"Bruce—Grey—Owen Sound",35026,"2008",2399000,420000,1979000,0,196,7,189,0
"Conservative Party of Canada",FALSE,"Guelph",35027,"2008",2469178,893678,1565500,10000,271,22,239,10
"Conservative Party of Canada",FALSE,"Haldimand—Norfolk",35028,"2008",1263600,875100,388500,0,53,19,34,0
